game_session,installation_id,title,num_correct,num_incorrect,accuracy,accuracy_group
51913c7e16b53c16,04963bef,Cart Balancer (Assessment),1,1,0.5,2
bd4e55ab97356795,04963bef,Bird Measurer (Assessment),1,1,0.5,2
7b5c483acadd992f,04a57775,Bird Measurer (Assessment),1,0,1,3
bbac8c4a4fa0d0e7,04a57775,Chest Sorter (Assessment),1,8,0.1111111111111111,1
d412923bb37be292,04a57775,Cauldron Filler (Assessment),1,0,1,3
d420f71111585ac3,04a57775,Cart Balancer (Assessment),1,0,1,3
0b8fcceb5c7ff59b,04a5927d,Cart Balancer (Assessment),1,0,1,3
0e90512d4224d6f5,04a5927d,Cart Balancer (Assessment),1,0,1,3
3b74cb6dc0537adf,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
4d5ce1b6e8574777,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
544ded779e037436,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
7ec0584563326c65,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
813b466aaf9fc133,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
8beaf46b4faa7ed0,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
93e1a2d35eaec84c,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
a141888158ded876,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
a65fd781f89a5dab,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
a92bb7e1482140e1,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
bbf79a0c48829284,04a5927d,Cart Balancer (Assessment),1,0,1,3
bd30c87c94189007,04a5927d,Bird Measurer (Assessment),0,1,0,0
c4663f66d4f15907,04a5927d,Bird Measurer (Assessment),0,1,0,0
cabb28550082fe9e,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
da2e0e3baae46afc,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
dda01ed42967d8f6,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
e664e3bdb5fec4e0,04a5927d,Cart Balancer (Assessment),1,0,1,3
f730edf63225ed3a,04a5927d,Mushroom Sorter (Assessment),1,0,1,3
0af87c6ef117e225,04c612fd,Bird Measurer (Assessment),1,1,0.5,2
1bddd44c3b993db2,04c612fd,Mushroom Sorter (Assessment),1,1,0.5,2
2f731cbe691d15a0,04c612fd,Chest Sorter (Assessment),0,1,0,0
366fdc503b791128,04c612fd,Cauldron Filler (Assessment),1,0,1,3
5500617a8c7375df,04c612fd,Cart Balancer (Assessment),1,0,1,3
74478e365339e42d,04c612fd,Bird Measurer (Assessment),1,3,0.25,1
9b06791d138fba20,04c612fd,Mushroom Sorter (Assessment),1,3,0.25,1
9c756dc031e80e68,04c612fd,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
9fe5b86494fe5bba,04c612fd,Cart Balancer (Assessment),1,0,1,3
e1e34608fec74219,04c612fd,Bird Measurer (Assessment),1,5,0.16666666666666666,1
e4b01aa294e0e970,04c612fd,Cauldron Filler (Assessment),1,0,1,3
f45590e944fc4575,04c612fd,Chest Sorter (Assessment),0,11,0,0
42dec073b3450133,04d77ef2,Bird Measurer (Assessment),0,1,0,0
8ec24f612968ce0e,04d77ef2,Mushroom Sorter (Assessment),1,0,1,3
04728e8bd4f725d3,04de2aae,Cart Balancer (Assessment),1,1,0.5,2
a37e86e6faf80ea5,04de2aae,Cauldron Filler (Assessment),1,0,1,3
c5c5442c94e5caec,04de2aae,Bird Measurer (Assessment),1,2,0.3333333333333333,1
6bb348c5083533df,04e2712b,Cauldron Filler (Assessment),1,1,0.5,2
12cca227c2f69eb4,04f2cf8f,Cauldron Filler (Assessment),1,3,0.25,1
d3f8f3306b2efa7d,04f2cf8f,Cauldron Filler (Assessment),1,0,1,3
2f8b24460602be62,04f8b246,Cart Balancer (Assessment),1,0,1,3
c34a7c43df8a7bcb,04f8b246,Cart Balancer (Assessment),1,0,1,3
162773a24a88bdbd,04fa906f,Cauldron Filler (Assessment),1,0,1,3
f2f53797b9e9400b,04fbee62,Chest Sorter (Assessment),0,4,0,0
1d4e033cd9def816,05047409,Cart Balancer (Assessment),1,0,1,3
1e7bd24bc11e4d02,05047409,Bird Measurer (Assessment),1,2,0.3333333333333333,1
4f3489fc0088fc35,05047409,Cauldron Filler (Assessment),1,0,1,3
622ceb266405fa84,05047409,Cauldron Filler (Assessment),1,1,0.5,2
6fabee3bff96bae4,05047409,Mushroom Sorter (Assessment),1,0,1,3
b35036e13b12ba76,05047409,Mushroom Sorter (Assessment),1,0,1,3
bc1ec4cac3d4a6a2,05047409,Cart Balancer (Assessment),1,0,1,3
d1b93cc3269aa4fe,05047409,Mushroom Sorter (Assessment),1,5,0.16666666666666666,1
d60d6d7e87e85efc,05047409,Cart Balancer (Assessment),1,0,1,3
0424b5b5ddb73b33,050f6d04,Cart Balancer (Assessment),1,1,0.5,2
c87af6a7957718d8,050f6d04,Cauldron Filler (Assessment),1,0,1,3
101bfbf14ee17a5b,05118f81,Bird Measurer (Assessment),1,2,0.3333333333333333,1
177fca88f1b8c041,05118f81,Cart Balancer (Assessment),1,0,1,3
17f56ec2b0a101d1,05118f81,Mushroom Sorter (Assessment),1,0,1,3
2e1535f74b90fe2e,05118f81,Cauldron Filler (Assessment),1,0,1,3
454190ab0d171524,05118f81,Mushroom Sorter (Assessment),0,1,0,0
4e4776cee0e43796,05118f81,Cauldron Filler (Assessment),1,0,1,3
61fd3b568bf561aa,05118f81,Chest Sorter (Assessment),0,1,0,0
6328ddfe40caaf03,05118f81,Cauldron Filler (Assessment),1,0,1,3
6b0f5f0d72ca1da8,05118f81,Cart Balancer (Assessment),1,0,1,3
9cc0cd88765f67e7,05118f81,Cart Balancer (Assessment),1,3,0.25,1
a3e09f0cf0aa1c62,05118f81,Chest Sorter (Assessment),0,8,0,0
a77fe1fc5027f6c9,05118f81,Chest Sorter (Assessment),0,11,0,0
ce6018a33487dabf,05118f81,Bird Measurer (Assessment),1,1,0.5,2
ecd218508f6332f0,05118f81,Bird Measurer (Assessment),1,2,0.3333333333333333,1
0125507a545f053a,051794c4,Chest Sorter (Assessment),0,3,0,0
18723322c5402a66,051794c4,Chest Sorter (Assessment),0,13,0,0
28b7865a98fc11d1,051794c4,Cauldron Filler (Assessment),1,1,0.5,2
3761a734c240dcf7,051794c4,Chest Sorter (Assessment),0,2,0,0
426becb58c35ab63,051794c4,Cauldron Filler (Assessment),1,0,1,3
447fe3282389fec2,051794c4,Cart Balancer (Assessment),1,0,1,3
4b70da7a047d703a,051794c4,Mushroom Sorter (Assessment),1,2,0.3333333333333333,1
65f15297e0aaf43e,051794c4,Chest Sorter (Assessment),0,1,0,0
77a13de9f1c04861,051794c4,Cauldron Filler (Assessment),0,2,0,0
7b065326d696bd5a,051794c4,Chest Sorter (Assessment),0,6,0,0
922ebbc7034b5c17,051794c4,Bird Measurer (Assessment),0,14,0,0
9252d307c84a5970,051794c4,Cauldron Filler (Assessment),1,1,0.5,2
9c052077756b7b4c,051794c4,Cauldron Filler (Assessment),1,0,1,3
b74bc762bc4bb4ea,051794c4,Chest Sorter (Assessment),0,1,0,0
e1bb93669a19a68a,051794c4,Chest Sorter (Assessment),0,2,0,0
e5492dbecf22fff8,051794c4,Cauldron Filler (Assessment),1,0,1,3
f46d41d9bba23586,051794c4,Cart Balancer (Assessment),1,1,0.5,2
0bbaa6d47f145ecd,051bc5a5,Chest Sorter (Assessment),0,14,0,0
966d8c874c003267,051bc5a5,Cart Balancer (Assessment),0,14,0,0
a8e1f37c5116c72c,051bc5a5,Cauldron Filler (Assessment),0,7,0,0
c048086d03aff51d,051bc5a5,Chest Sorter (Assessment),0,4,0,0
1e5ddf9c2c0f0b3d,05239f3f,Chest Sorter (Assessment),1,4,0.2,1
2ad00d3db8b5363d,05239f3f,Cart Balancer (Assessment),1,0,1,3
38a77a33fed82663,05239f3f,Cauldron Filler (Assessment),1,0,1,3
4078ec5e19075a15,05239f3f,Cart Balancer (Assessment),1,0,1,3
43c1fa08f30ad413,05239f3f,Chest Sorter (Assessment),1,0,1,3
aa029ddae579218d,05239f3f,Cart Balancer (Assessment),1,0,1,3
22c3a61c2e7db65b,05309abe,Bird Measurer (Assessment),1,1,0.5,2
4a8421cb0895601b,05309abe,Chest Sorter (Assessment),1,0,1,3
75413ccb5ce0ddf2,05309abe,Cauldron Filler (Assessment),1,0,1,3
7865d9233469b242,05309abe,Cart Balancer (Assessment),1,0,1,3
994fe16a8517545f,05309abe,Mushroom Sorter (Assessment),1,0,1,3
ca91be421a60f8d0,05309abe,Cauldron Filler (Assessment),1,0,1,3
cbe0f0761a28efde,05309abe,Bird Measurer (Assessment),0,3,0,0
45f147aad6c43063,053e6353,Cart Balancer (Assessment),1,0,1,3
aa9943171949ff6c,053e6353,Cart Balancer (Assessment),1,0,1,3
fd407d00876d0b5f,053e6353,Cauldron Filler (Assessment),0,1,0,0
00a50b6ccf9a0e2f,0583693e,Mushroom Sorter (Assessment),0,2,0,0
1700cb672b456255,0583693e,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
4a8501d04b1f4cff,0583693e,Chest Sorter (Assessment),0,3,0,0
4efdada89ca0374d,0583693e,Cauldron Filler (Assessment),1,0,1,3
58ae65a86a6bd110,0583693e,Cart Balancer (Assessment),1,0,1,3
6016f74b909c889a,0583693e,Cart Balancer (Assessment),1,2,0.3333333333333333,1
684a41dffdb095a5,0583693e,Chest Sorter (Assessment),0,3,0,0
8b0a4c08e9e9e098,0583693e,Cart Balancer (Assessment),1,1,0.5,2
8c475e79e9d6f7a6,0583693e,Cart Balancer (Assessment),1,0,1,3
90ee22fc90ea6eaa,0583693e,Cart Balancer (Assessment),1,0,1,3
91f9c881c8e73ea3,0583693e,Mushroom Sorter (Assessment),0,4,0,0
a7d3b2e7922f7cfe,0583693e,Cauldron Filler (Assessment),1,0,1,3
ac0fd5aa2817815e,0583693e,Cart Balancer (Assessment),1,0,1,3
d23698bfe03d94e7,0583693e,Bird Measurer (Assessment),1,1,0.5,2
e075942b992c3cd2,0583693e,Mushroom Sorter (Assessment),1,0,1,3
3dbe570efba0350b,05a3ae61,Mushroom Sorter (Assessment),1,1,0.5,2
44b1c5e53d16892e,05a3ae61,Mushroom Sorter (Assessment),1,0,1,3
971547aea77f36c1,05a3ae61,Chest Sorter (Assessment),0,3,0,0
adddddf3fb04af15,05a3ae61,Cauldron Filler (Assessment),1,1,0.5,2
1c09b95efca4cefd,05aaa5c9,Cart Balancer (Assessment),1,0,1,3
348eda22c6b4f2a9,05aaa5c9,Cart Balancer (Assessment),1,0,1,3
5fbd607a51593459,05aaa5c9,Cart Balancer (Assessment),1,0,1,3
b9a0c208683bac6a,05aaa5c9,Cart Balancer (Assessment),1,0,1,3
8c389362d4a5d06a,05b198a5,Cauldron Filler (Assessment),1,0,1,3
7e41a1a57cf22a72,05bc97c3,Bird Measurer (Assessment),1,2,0.3333333333333333,1
a96e6b7fc1f01674,05bc97c3,Cart Balancer (Assessment),1,0,1,3
e91ec62e67b5c327,05bc97c3,Chest Sorter (Assessment),1,1,0.5,2
ea709e02a6a0a3c9,05bc97c3,Mushroom Sorter (Assessment),1,0,1,3
2987c62557f60764,0607efb8,Bird Measurer (Assessment),1,1,0.5,2
4d1b8256aca198fd,0607efb8,Chest Sorter (Assessment),1,0,1,3
4f57c826f2e850a9,0607efb8,Mushroom Sorter (Assessment),1,1,0.5,2
afbc2d56e7691599,0607efb8,Cart Balancer (Assessment),1,0,1,3
ca562ca8aa678e60,0607efb8,Cauldron Filler (Assessment),1,0,1,3
de9087f8cd43ff84,0607efb8,Mushroom Sorter (Assessment),1,0,1,3
0fd811c432ce4a2c,0633cad0,Cauldron Filler (Assessment),1,0,1,3
3c8239dfdd61b28c,0633cad0,Bird Measurer (Assessment),1,1,0.5,2
4c6c16ea33cfaad8,0633cad0,Bird Measurer (Assessment),1,3,0.25,1
52811a01b789681c,0633cad0,Mushroom Sorter (Assessment),1,0,1,3
5a3e8d5347d53856,0633cad0,Chest Sorter (Assessment),0,7,0,0
786111c9824330d7,0633cad0,Cart Balancer (Assessment),1,0,1,3
967fb419f4faa64f,0633cad0,Mushroom Sorter (Assessment),1,0,1,3
9fad4b8a01ff1e46,0633cad0,Cauldron Filler (Assessment),1,1,0.5,2
32fa69655c153050,063405ff,Cart Balancer (Assessment),1,2,0.3333333333333333,1
fcf72090820b8e7b,063405ff,Cauldron Filler (Assessment),1,0,1,3
3e171f32ba5bcf30,06362232,Cauldron Filler (Assessment),1,0,1,3
5e6a1362248bf498,06362232,Cauldron Filler (Assessment),0,3,0,0
b9529e225e88b233,06362232,Cart Balancer (Assessment),1,0,1,3
090aad359f925b7d,063e3e02,Cauldron Filler (Assessment),1,0,1,3
13e8037ad411d2e3,063e3e02,Chest Sorter (Assessment),1,0,1,3
23c418abca83cfd8,063e3e02,Cauldron Filler (Assessment),1,0,1,3
35576fde354ab0e2,063e3e02,Chest Sorter (Assessment),1,0,1,3
35fe584763242109,063e3e02,Chest Sorter (Assessment),1,1,0.5,2
3a62f9a638921a62,063e3e02,Chest Sorter (Assessment),1,3,0.25,1
3bc0ce602b1b18d8,063e3e02,Cauldron Filler (Assessment),1,0,1,3
3e71605d5c24f061,063e3e02,Mushroom Sorter (Assessment),0,1,0,0
4c4f9d7ed6b7cc7c,063e3e02,Chest Sorter (Assessment),1,0,1,3
53dc9253832d643e,063e3e02,Cauldron Filler (Assessment),1,0,1,3
5a3953341c34d3bc,063e3e02,Bird Measurer (Assessment),0,8,0,0
5af7a703f32fc12f,063e3e02,Chest Sorter (Assessment),0,2,0,0
5c2edf38a1f8091f,063e3e02,Chest Sorter (Assessment),1,7,0.125,1
614b3f60629d83aa,063e3e02,Cart Balancer (Assessment),0,9,0,0
6f66ba01975ff3b8,063e3e02,Cauldron Filler (Assessment),1,3,0.25,1
747279ca1728f50c,063e3e02,Chest Sorter (Assessment),0,5,0,0
76c45e045fe3ba63,063e3e02,Chest Sorter (Assessment),1,15,0.0625,1
79093afe8e07591e,063e3e02,Cauldron Filler (Assessment),1,0,1,3
85502f423df8b73d,063e3e02,Cauldron Filler (Assessment),1,0,1,3
872c391507c91de1,063e3e02,Chest Sorter (Assessment),1,0,1,3
8de0cd47445541eb,063e3e02,Bird Measurer (Assessment),0,19,0,0
8eb48dd9be872c6a,063e3e02,Chest Sorter (Assessment),1,0,1,3
92c55b8ab3c121ae,063e3e02,Bird Measurer (Assessment),0,2,0,0
94a54701f1e7bd2b,063e3e02,Bird Measurer (Assessment),1,0,1,3
9c908434a353ebf4,063e3e02,Mushroom Sorter (Assessment),0,1,0,0
a4931df8c848bc3f,063e3e02,Chest Sorter (Assessment),1,2,0.3333333333333333,1
aa164f5e50e12243,063e3e02,Mushroom Sorter (Assessment),1,1,0.5,2
aacc8a9d6475c742,063e3e02,Chest Sorter (Assessment),1,4,0.2,1
b2369d636418d2b5,063e3e02,Cauldron Filler (Assessment),1,0,1,3
b3745501b787a204,063e3e02,Mushroom Sorter (Assessment),0,2,0,0
b5eb365605481978,063e3e02,Cauldron Filler (Assessment),1,0,1,3
bfda913efbb051c9,063e3e02,Chest Sorter (Assessment),1,6,0.14285714285714285,1
c1baefab3c7ecc31,063e3e02,Cart Balancer (Assessment),1,0,1,3
c5367f08c33c3ca4,063e3e02,Cauldron Filler (Assessment),0,1,0,0
d106fb47269e675d,063e3e02,Cart Balancer (Assessment),1,0,1,3
d639a288ee0ee35c,063e3e02,Cauldron Filler (Assessment),1,0,1,3
dc46a093b5471972,063e3e02,Bird Measurer (Assessment),0,2,0,0
dc6e88126d9ea752,063e3e02,Cauldron Filler (Assessment),1,0,1,3
dd5853e4268ed524,063e3e02,Mushroom Sorter (Assessment),1,3,0.25,1
e23dbcdfeb42a0f6,063e3e02,Cart Balancer (Assessment),1,6,0.14285714285714285,1
ee0f4d0dd1a7f45c,063e3e02,Cauldron Filler (Assessment),0,5,0,0
ee9cc80859807caf,063e3e02,Chest Sorter (Assessment),1,0,1,3
f2103e0545e44b46,063e3e02,Chest Sorter (Assessment),1,1,0.5,2
f28057d31be47cbe,063e3e02,Bird Measurer (Assessment),0,5,0,0
f3c30248fba2bf55,063e3e02,Cauldron Filler (Assessment),1,0,1,3
ff81dd72b8c60be8,063e3e02,Chest Sorter (Assessment),0,5,0,0
4e4f4aacb7e53ea9,0642544a,Cauldron Filler (Assessment),1,0,1,3
2185cedea85f9c97,06435d15,Cauldron Filler (Assessment),1,0,1,3
7a22bed9dcd70b44,06435d15,Cauldron Filler (Assessment),1,0,1,3
9e1883a253fc34e0,06435d15,Mushroom Sorter (Assessment),1,0,1,3
b2ed88532caabfcf,06435d15,Bird Measurer (Assessment),1,3,0.25,1
965d4469301ace13,064c24c0,Cart Balancer (Assessment),0,7,0,0
969c34764fe1cbed,064c24c0,Cauldron Filler (Assessment),1,0,1,3
b441b36c29a917de,064c24c0,Cauldron Filler (Assessment),1,0,1,3
ba51754e090dcb62,064c24c0,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
d57d3f0fcad10c28,064c24c0,Mushroom Sorter (Assessment),1,0,1,3
df97742f57546001,064c24c0,Cauldron Filler (Assessment),1,1,0.5,2
f66a921e072448d6,0688471f,Cauldron Filler (Assessment),1,3,0.25,1
bdea5c9d22d8406d,06906111,Cart Balancer (Assessment),1,0,1,3
f84bce6a98160acf,06906111,Cauldron Filler (Assessment),1,0,1,3
22f7ff8f2b8b1a26,06a6dea0,Bird Measurer (Assessment),0,2,0,0
59fb90af63b90d11,06a6dea0,Mushroom Sorter (Assessment),1,1,0.5,2
b28837f6e5729644,06a6dea0,Mushroom Sorter (Assessment),1,0,1,3
6e99147dce40e859,06d28015,Cart Balancer (Assessment),1,0,1,3
7bcafbee47eaa354,06d28015,Chest Sorter (Assessment),0,3,0,0
95fc5f6d0492823d,06d28015,Cauldron Filler (Assessment),1,0,1,3
37cc8bac9d832cd3,06e6a3e3,Cauldron Filler (Assessment),0,1,0,0
54e3b5b9cc2d31ca,06f12094,Bird Measurer (Assessment),1,0,1,3
b7f28ca171817765,06f12094,Cauldron Filler (Assessment),1,1,0.5,2
f9431c15a629829e,06f12094,Mushroom Sorter (Assessment),1,0,1,3
01480c97c44a9a45,072a25ac,Chest Sorter (Assessment),0,4,0,0
02a4b691a5e56e90,072a25ac,Mushroom Sorter (Assessment),1,0,1,3
03623c1f6f976885,072a25ac,Cauldron Filler (Assessment),1,1,0.5,2
1bebadc7400e93bc,072a25ac,Bird Measurer (Assessment),0,11,0,0
1c59a60ac0e7a2ee,072a25ac,Cart Balancer (Assessment),1,0,1,3
20225281b75b6c2c,072a25ac,Cart Balancer (Assessment),1,0,1,3
277cbfea5710fb85,072a25ac,Cauldron Filler (Assessment),0,1,0,0
2f9eed6b4115ff23,072a25ac,Cauldron Filler (Assessment),0,7,0,0
353cad2ef52561d5,072a25ac,Cauldron Filler (Assessment),0,3,0,0
39c0c901aae07ded,072a25ac,Chest Sorter (Assessment),1,0,1,3
4fe84d9faaa22884,072a25ac,Bird Measurer (Assessment),1,0,1,3
69460ebc98eda64f,072a25ac,Chest Sorter (Assessment),0,1,0,0
73ae46d59f750312,072a25ac,Cart Balancer (Assessment),0,3,0,0
7d995f459e9e8efb,072a25ac,Cauldron Filler (Assessment),1,0,1,3
8a449f27edcf75b1,072a25ac,Cart Balancer (Assessment),1,0,1,3
924140fed4d500d4,072a25ac,Cart Balancer (Assessment),0,1,0,0
92923e939d1326a1,072a25ac,Cart Balancer (Assessment),0,4,0,0
aede76cef874ebf1,072a25ac,Chest Sorter (Assessment),1,0,1,3
b03fe9027948f029,072a25ac,Chest Sorter (Assessment),1,0,1,3
c38c52593c049cf3,072a25ac,Chest Sorter (Assessment),1,0,1,3
c7d5be99c124d049,072a25ac,Cauldron Filler (Assessment),0,9,0,0
c858f2d8490377cb,072a25ac,Cart Balancer (Assessment),0,1,0,0
d98a063aef7c8f51,072a25ac,Chest Sorter (Assessment),1,0,1,3
dff6835d28006794,072a25ac,Bird Measurer (Assessment),0,7,0,0
ee15075999d2b23a,072a25ac,Chest Sorter (Assessment),0,2,0,0
f00c2c20d6ae68f8,072a25ac,Chest Sorter (Assessment),0,1,0,0
f7d374e423a3146d,072a25ac,Cart Balancer (Assessment),1,1,0.5,2
d4b7983c65ed4758,074b4825,Mushroom Sorter (Assessment),1,0,1,3
1d5320c5035a145b,075cbae2,Cart Balancer (Assessment),1,2,0.3333333333333333,1
6e2deadad25dac0e,075cbae2,Bird Measurer (Assessment),1,3,0.25,1
84ae5b737c9ab312,075cbae2,Chest Sorter (Assessment),0,13,0,0
a56553295da11515,075cbae2,Bird Measurer (Assessment),1,4,0.2,1
c8b12965c4154ca0,075cbae2,Bird Measurer (Assessment),1,7,0.125,1
9058f3470ce90fed,076b08db,Cauldron Filler (Assessment),1,0,1,3
5096d602fa052b48,077173b2,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
6341f40df38de412,077173b2,Cauldron Filler (Assessment),1,0,1,3
a0b870b9ef39f092,077173b2,Mushroom Sorter (Assessment),1,0,1,3
e712dae9d9cc0306,077173b2,Bird Measurer (Assessment),1,1,0.5,2
09947c35f927864b,07731248,Mushroom Sorter (Assessment),1,0,1,3
160890494575bc36,077b3c9c,Chest Sorter (Assessment),0,1,0,0
648ae2107a1ec3b8,077b3c9c,Cart Balancer (Assessment),0,5,0,0
c98f55d0fe628e63,077b3c9c,Cart Balancer (Assessment),1,0,1,3
38307745463eac55,07861450,Cart Balancer (Assessment),1,0,1,3
3fdbbf671e243b98,07861450,Mushroom Sorter (Assessment),1,0,1,3
50e9d44895da7107,07861450,Bird Measurer (Assessment),1,0,1,3
824236329d4f1eb9,07861450,Cauldron Filler (Assessment),1,0,1,3
c0d898a17c4b0008,07861450,Bird Measurer (Assessment),1,0,1,3
da47247b661386a6,07861450,Chest Sorter (Assessment),1,6,0.14285714285714285,1
db632f1e351143bb,07861450,Mushroom Sorter (Assessment),1,0,1,3
3560198408cd077c,07921f07,Bird Measurer (Assessment),1,1,0.5,2
56c8f085daee4fd1,07921f07,Cauldron Filler (Assessment),0,1,0,0
cecb88e9170d6fc3,07921f07,Chest Sorter (Assessment),0,1,0,0
3e2ed5b652d01b54,0793409e,Mushroom Sorter (Assessment),1,0,1,3
b79d9c3e3f8e56d9,0793409e,Cauldron Filler (Assessment),1,0,1,3
d8f05fdbcb5d37fe,0793409e,Bird Measurer (Assessment),1,1,0.5,2
0a228fed6806439c,07ae5a97,Cauldron Filler (Assessment),1,2,0.3333333333333333,1
26767d3a6274c6a5,07ae5a97,Cauldron Filler (Assessment),1,0,1,3
5b47c78cdc715105,07ae5a97,Cauldron Filler (Assessment),1,0,1,3
90dad98ee4275624,07ae5a97,Cauldron Filler (Assessment),1,0,1,3
ebd8c4ae8d72beca,07ae5a97,Mushroom Sorter (Assessment),1,0,1,3
29e6dcb9b213fcaf,07b3fc17,Bird Measurer (Assessment),0,1,0,0
ac9c2dd167754141,07b3fc17,Mushroom Sorter (Assessment),0,1,0,0
1cf507ff9811a807,07be824e,Bird Measurer (Assessment),1,0,1,3
2fd3d453224fb0d1,07be824e,Mushroom Sorter (Assessment),1,0,1,3
34b1b8c674ad93e8,07be824e,Chest Sorter (Assessment),1,0,1,3
6a7eb2f464086d90,07be824e,Cart Balancer (Assessment),1,0,1,3
1c5ff4f9d45bddd1,07c25408,Chest Sorter (Assessment),0,5,0,0
797fe11f81d16c63,07efaff2,Cart Balancer (Assessment),0,1,0,0
f1846e34dc9e04a4,07efaff2,Cart Balancer (Assessment),0,1,0,0
657b142b7c9198b9,08062502,Mushroom Sorter (Assessment),1,1,0.5,2
0044e1620fd0491d,080f9689,Chest Sorter (Assessment),0,10,0,0
1b780997b12b36f3,080f9689,Chest Sorter (Assessment),0,1,0,0
1db44f89704449eb,080f9689,Cart Balancer (Assessment),0,4,0,0
bdee2f8d39236c69,080f9689,Chest Sorter (Assessment),0,6,0,0
e72e5c8d22a01d1f,080f9689,Mushroom Sorter (Assessment),1,0,1,3
15fcf0450e8e2aeb,0864d9a2,Cauldron Filler (Assessment),1,0,1,3
23845a7b7b087a55,0864d9a2,Cart Balancer (Assessment),1,1,0.5,2
7c31a655a3f4411b,0864d9a2,Chest Sorter (Assessment),1,0,1,3
882bcf662548ce37,0864d9a2,Bird Measurer (Assessment),1,2,0.3333333333333333,1
da5e987650b84ad6,088caf6e,Mushroom Sorter (Assessment),1,0,1,3
ee6c3feaeae64699,088caf6e,Bird Measurer (Assessment),1,4,0.2,1
02a4526649adaf9c,08987c08,Mushroom Sorter (Assessment),0,1,0,0
037160d72b93f8b0,08987c08,Cauldron Filler (Assessment),0,5,0,0
0600500689b7f3c0,08987c08,Mushroom Sorter (Assessment),1,0,1,3
0b5ab36d06413fe0,08987c08,Bird Measurer (Assessment),0,1,0,0
1123fefe44fdf0c9,08987c08,Bird Measurer (Assessment),0,9,0,0
11dd8f4c6b02724b,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
11ef20e4f659cd8a,08987c08,Cauldron Filler (Assessment),1,11,0.08333333333333333,1
121e930f20eecab9,08987c08,Bird Measurer (Assessment),0,3,0,0
13d5be7b08696f5a,08987c08,Cart Balancer (Assessment),0,3,0,0
1670a270f4c6ce30,08987c08,Mushroom Sorter (Assessment),0,5,0,0
16d86d297b76a0f2,08987c08,Cauldron Filler (Assessment),1,20,0.047619047619047616,1
1823f4b47f38aaf0,08987c08,Mushroom Sorter (Assessment),0,5,0,0
18eecca053b49f6c,08987c08,Mushroom Sorter (Assessment),1,1,0.5,2
1a98b9491eadb868,08987c08,Mushroom Sorter (Assessment),0,3,0,0
1aeabdc10e450e4e,08987c08,Mushroom Sorter (Assessment),1,0,1,3
1af3838d1e4c02e9,08987c08,Bird Measurer (Assessment),0,2,0,0
1bac1717e660b8df,08987c08,Bird Measurer (Assessment),0,4,0,0
1eb3bf2dfec5c1c4,08987c08,Cart Balancer (Assessment),0,7,0,0
1f96aee5456f81d7,08987c08,Bird Measurer (Assessment),0,2,0,0
1fc930b3c851ff6b,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
1fed75408e7c7a3a,08987c08,Chest Sorter (Assessment),0,1,0,0
21282dd24cea763e,08987c08,Bird Measurer (Assessment),0,5,0,0
2170a71b0a17a8b1,08987c08,Cauldron Filler (Assessment),1,14,0.06666666666666667,1
2249585211d90d19,08987c08,Chest Sorter (Assessment),0,1,0,0
25bf514d9cf8da69,08987c08,Cauldron Filler (Assessment),1,0,1,3
26d6b1a0ae66697f,08987c08,Cart Balancer (Assessment),0,1,0,0
2731087cebf05d26,08987c08,Bird Measurer (Assessment),0,1,0,0
27dc43af911b3ec0,08987c08,Cauldron Filler (Assessment),1,4,0.2,1
2940116ba8ae5f9a,08987c08,Cart Balancer (Assessment),0,4,0,0
2cc656619420ed71,08987c08,Chest Sorter (Assessment),0,1,0,0
2de3942ff0b9fac3,08987c08,Chest Sorter (Assessment),0,3,0,0
2df77a971b8701d1,08987c08,Chest Sorter (Assessment),0,4,0,0
30cd8fd0496e221d,08987c08,Mushroom Sorter (Assessment),0,2,0,0
328cc85bc4bafc60,08987c08,Bird Measurer (Assessment),0,2,0,0
371cbfef609c03ee,08987c08,Chest Sorter (Assessment),0,2,0,0
3886461701910bcd,08987c08,Cart Balancer (Assessment),0,4,0,0
41021304981442f8,08987c08,Mushroom Sorter (Assessment),1,0,1,3
441470cfd69cfa95,08987c08,Mushroom Sorter (Assessment),1,1,0.5,2
44d53f3099b88607,08987c08,Bird Measurer (Assessment),0,1,0,0
4833a808865aea62,08987c08,Cauldron Filler (Assessment),1,1,0.5,2
4971c69519db7d0c,08987c08,Cart Balancer (Assessment),0,2,0,0
